旗鷹,酒各,晩豚,蝕徒勺(圷),恷互勺(圷),恷詰勺(圷),辺徒勺(圷),撹住楚(紘),
601966.SH,早艸態魅,2024-08-20,18.078,18.1112,17.5567,17.6454,13133712,
601966.SH,早艸態魅,2024-08-21,17.5456,17.6676,17.224,17.2461,9842751,
601966.SH,早艸態魅,2024-08-22,17.2461,17.3127,16.98,17.1131,8665928,
601966.SH,早艸態魅,2024-08-23,17.0798,17.2905,16.98,17.1907,8041550,
601966.SH,早艸態魅,2024-08-26,17.1574,17.2905,16.9134,17.1796,8984553,
601966.SH,早艸態魅,2024-08-27,17.2794,17.5234,17.0576,17.4236,14615071,
601966.SH,早艸態魅,2024-08-28,17.3681,17.8783,17.3016,17.7785,13725655,
601966.SH,早艸態魅,2024-08-29,17.7452,18.2332,17.6676,18.089,14586449,
601966.SH,早艸態魅,2024-08-30,18.1112,18.8321,17.9005,18.6325,21417618,
601966.SH,早艸態魅,2024-09-02,18.6325,18.7656,18.333,18.333,13294140,
601966.SH,早艸態魅,2024-09-03,18.2998,18.5216,18.2443,18.3774,10916043,
601966.SH,早艸態魅,2024-09-04,18.1889,18.5659,18.1334,18.333,8732900,
601966.SH,早艸態魅,2024-09-05,18.2776,18.6325,18.2776,18.4661,8789800,
601966.SH,早艸態魅,2024-09-06,18.4329,18.5992,18.1334,18.1889,7612658,
601966.SH,早艸態魅,2024-09-09,18.1001,18.1778,17.7009,17.8229,13073331,
601966.SH,早艸態魅,2024-09-10,17.8118,17.8783,17.3792,17.5012,13108264,
601966.SH,早艸態魅,2024-09-11,17.4014,18.5438,17.3016,18.1556,20721240,
601966.SH,早艸態魅,2024-09-12,18.1112,18.5659,18.1112,18.3441,12110099,
601966.SH,早艸態魅,2024-09-13,18.4994,18.5216,17.9005,17.9449,10508994,
601966.SH,早艸態魅,2024-09-18,17.9781,18.333,17.8894,18.2665,10787222,
601966.SH,早艸態魅,2024-09-19,18.3552,18.5438,18.089,18.4661,13893715,
601966.SH,早艸態魅,2024-09-20,18.455,18.6103,18.0558,18.1889,10854344,
601966.SH,早艸態魅,2024-09-23,18.1667,18.3109,17.9781,18.0669,9874903,
601966.SH,早艸態魅,2024-09-24,18.2998,19.0207,17.8007,18.943,30053735,
601966.SH,早艸態魅,2024-09-25,19.1759,19.6307,18.9985,19.0207,26043747,
601966.SH,早艸態魅,2024-09-26,18.8765,19.8303,18.8654,19.8081,25627234,
601966.SH,早艸態魅,2024-09-27,20.1204,20.7673,19.9197,20.6892,18239104,
601966.SH,早艸態魅,2024-09-30,21.4365,22.5853,20.8565,22.4626,46672310,
601966.SH,早艸態魅,2024-10-08,24.6263,24.6486,21.7488,22.7972,61320327,
601966.SH,早艸態魅,2024-10-09,22.0611,22.2172,20.9681,21.1911,40181955,
601966.SH,早艸態魅,2024-10-10,21.8938,22.8195,21.693,21.8826,42290501,
601966.SH,早艸態魅,2024-10-11,21.7488,22.1391,20.9011,21.1465,25442249,
601966.SH,早艸態魅,2024-10-14,20.9904,21.7042,20.8565,21.548,25444249,
601966.SH,早艸態魅,2024-10-15,21.5146,21.7488,20.9457,20.9457,22661907,
601966.SH,早艸態魅,2024-10-16,20.6335,21.1911,20.5219,21.0461,16336130,
601966.SH,早艸態魅,2024-10-17,21.0461,21.3696,20.8342,20.8454,15690144,
601966.SH,早艸態魅,2024-10-18,20.8342,21.4699,20.745,21.1242,26566082,
601966.SH,早艸態魅,2024-10-21,21.8603,21.9495,21.3919,21.7488,35039036,
601966.SH,早艸態魅,2024-10-22,21.7376,22.0165,21.5592,21.7711,25327792,
601966.SH,早艸態魅,2024-10-23,21.8492,21.9049,21.6149,21.838,22085940,
601966.SH,早艸態魅,2024-10-24,21.7376,21.8826,21.3138,21.403,16670745,
601966.SH,早艸態魅,2024-10-25,21.3138,21.6149,21.3027,21.4923,13994238,
601966.SH,早艸態魅,2024-10-28,21.4699,21.8938,21.258,21.8492,19671181,
601966.SH,早艸態魅,2024-10-29,21.9495,22.0611,21.5146,21.693,18368508,
601966.SH,早艸態魅,2024-10-30,21.9161,22.3957,21.8157,21.9941,29244166,
601966.SH,早艸態魅,2024-10-31,22.0053,22.1168,21.5703,21.7265,22713434,
601966.SH,早艸態魅,2024-11-01,21.693,21.8603,21.3807,21.5369,19452969,
601966.SH,早艸態魅,2024-11-04,21.5034,21.9049,21.4923,21.8826,16695033,
601966.SH,早艸態魅,2024-11-05,21.8603,22.1949,21.6819,22.1503,25515746,
601966.SH,早艸態魅,2024-11-06,22.1614,22.3734,21.8269,21.9718,28727437,
601966.SH,早艸態魅,2024-11-07,21.8269,22.3957,21.7042,22.3734,26348300,
601966.SH,早艸態魅,2024-11-08,22.641,22.9868,22.2061,22.418,29308453,
601966.SH,早艸態魅,2024-11-11,22.418,22.8195,22.1949,22.8195,21681815,
601966.SH,早艸態魅,2024-11-12,23.0314,23.7787,22.708,23.0091,36670614,
601966.SH,早艸態魅,2024-11-13,22.8641,23.076,22.496,22.8083,18526128,
601966.SH,早艸態魅,2024-11-14,22.8083,22.8083,22.2284,22.3064,16178367,
601966.SH,早艸態魅,2024-11-15,22.1726,22.5072,22.0945,22.1726,14137817,
601966.SH,早艸態魅,2024-11-18,22.1614,22.5853,21.838,21.9495,18670488,
601966.SH,早艸態魅,2024-11-19,21.9718,22.3845,21.9049,22.2841,15227363,
601966.SH,早艸態魅,2024-11-20,22.128,22.2618,21.9384,22.1838,14577154,
601966.SH,早艸態魅,2024-11-21,22.1057,22.1614,21.8938,21.9718,12684316,
601966.SH,早艸態魅,2024-11-22,21.9607,21.9607,20.9457,20.9457,24386432,
601966.SH,早艸態魅,2024-11-25,20.9681,21.2134,20.8119,20.9792,12228935,
601966.SH,早艸態魅,2024-11-26,20.9792,21.035,20.745,20.8119,10875485,
601966.SH,早艸態魅,2024-11-27,20.745,21.1911,20.5108,21.1911,12860199,
601966.SH,早艸態魅,2024-11-28,21.1688,21.1911,20.9569,20.9681,9494326,
601966.SH,早艸態魅,2024-11-29,20.9346,21.4142,20.8565,21.3027,12487055,
601966.SH,早艸態魅,2024-12-02,21.3473,21.4811,21.0907,21.4253,12666955,
601966.SH,早艸態魅,2024-12-03,21.4253,21.4923,21.1911,21.403,10512511,
601966.SH,早艸態魅,2024-12-04,21.3138,21.3584,21.0127,21.0796,10375119,
601966.SH,早艸態魅,2024-12-05,21.0573,21.1911,20.8565,21.0796,9707200,
601966.SH,早艸態魅,2024-12-06,21.1019,21.3473,20.9904,21.2023,14098133,
601966.SH,早艸態魅,2024-12-09,21.1465,21.2469,20.9457,21.0461,11426442,
601966.SH,早艸態魅,2024-12-10,21.5257,21.7488,21.2134,21.2692,18545277,
601966.SH,早艸態魅,2024-12-11,21.258,21.4142,21.1911,21.3584,10290190,
601966.SH,早艸態魅,2024-12-12,21.4142,21.5257,21.2246,21.4476,12619355,
601966.SH,早艸態魅,2024-12-13,21.4365,21.4365,21.0573,21.1577,14771785,
601966.SH,早艸態魅,2024-12-16,21.1577,21.258,20.8788,20.9234,9865290,
601966.SH,早艸態魅,2024-12-17,20.9792,21.4476,20.9234,21.2246,15090454,
601966.SH,早艸態魅,2024-12-18,21.1354,21.4699,21.0684,21.1242,11242141,
601966.SH,早艸態魅,2024-12-19,20.9792,21.1019,20.7227,20.9904,12128160,
601966.SH,早艸態魅,2024-12-20,21.0684,21.0907,20.8342,20.8788,10299347,
601966.SH,早艸態魅,2024-12-23,20.9346,21.1019,20.6,20.6112,13325810,
601966.SH,早艸態魅,2024-12-24,20.6787,21.0612,20.6674,21.0387,12005838,
601966.SH,早艸態魅,2024-12-25,21.0162,21.1062,20.6899,20.8812,8584960,
601966.SH,早艸態魅,2024-12-26,20.8924,21.2187,20.8137,21.1399,11004192,
601966.SH,早艸態魅,2024-12-27,21.2412,21.2524,20.9487,21.0049,12490500,
601966.SH,早艸態魅,2024-12-30,20.9262,21.0724,20.7799,20.8137,12565606,
601966.SH,早艸態魅,2024-12-31,20.8362,20.8587,20.2399,20.2961,15226351,
